,"Unnamed: 0",Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
283,22,"Emily Carothers",http://games.crossfit.com/athlete/22982,"23 (596)",2013,596,23,2,10,2013_10,27,33,00:03:19.900,199.9
284,23,"Katrin Tanja Davidsdottir",http://games.crossfit.com/athlete/55121,"24 (585)",2013,585,24,2,10,2013_10,17,53,00:03:05.400,185.4
285,24,"Emily Friedman",http://games.crossfit.com/athlete/28886,"25 (528)",2013,528,25,2,10,2013_10,36,21,00:03:55,235
286,25,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"26 (520)",2013,520,26,2,10,2013_10,30,27,00:03:27.500,207.5
287,26,"Erin Light",http://games.crossfit.com/athlete/13632,"27 (505)",2013,505,27,2,10,2013_10,22,43,00:03:15.500,195.5
288,27,"Lindy Wall",http://games.crossfit.com/athlete/6913,"28 (452)",2013,452,28,2,10,2013_10,39,18,00:04:05.900,245.9
289,28,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"29 (452)",2013,452,29,2,10,2013_10,24,39,00:03:16.400,196.4
290,29,"Natalie McLain",http://games.crossfit.com/athlete/24883,"30 (425)",2013,425,30,2,10,2013_10,35,22,00:03:46.100,226.1
291,30,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"31 (352)",2013,352,31,2,10,2013_10,28,31,00:03:21.100,201.1
292,31,"Kristan Clever",http://games.crossfit.com/athlete/36734,"32 (349)",2013,349,32,2,10,2013_10,14,59,00:03:02.300,182.3
293,32,"Michelle Crawford",http://games.crossfit.com/athlete/13372,"33 (338)",2013,338,33,2,10,2013_10,40,17,00:04:07,247
294,33,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"34 (338)",2013,338,34,2,10,2013_10,23,41,00:03:16.100,196.1
295,34,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"35 (323)",2013,323,35,2,10,2013_10,24,39,00:03:16.400,196.4
296,35,"Pip Malone",http://games.crossfit.com/athlete/26980,"36 (320)",2013,320,36,2,10,2013_10,37,20,00:04:02.100,242.1
297,36,"Holly Mata",http://games.crossfit.com/athlete/4422,"37 (318)",2013,318,37,2,10,2013_10,34,23,00:03:44.600,224.6
298,37,"Carla Nunes da Costa",http://games.crossfit.com/athlete/17774,"38 (309)",2013,309,38,2,10,2013_10,29,29,00:03:26.600,206.6
299,38,"Nicole Tainatongo",http://games.crossfit.com/athlete/26672,"39 (304)",2013,304,39,2,10,2013_10,38,19,00:04:02.200,242.2
300,39,"Emmalee Teribery",http://games.crossfit.com/athlete/14319,"40 (265)",2013,265,40,2,10,2013_10,42,15,00:04:20.100,260.1
301,40,"Ashley Carriveau",http://games.crossfit.com/athlete/19412,"41 (261)",2013,261,41,2,10,2013_10,33,24,00:03:40.200,220.2
302,41,"Courtney Modecki",http://games.crossfit.com/athlete/46105,"42 (240)",2013,240,42,2,10,2013_10,41,16,00:04:14.200,254.2
303,42,"Ashleigh Moe",http://games.crossfit.com/athlete/38474,"43 (230)",2013,230,43,2,10,2013_10,43,14,00:04:21.100,261.1
304,43,"Heather Gillespie",http://games.crossfit.com/athlete/54687,"44 (87)",2013,87,44,2,10,2013_10,WD,,,
261,0,"Samantha Briggs",http://games.crossfit.com/athlete/2536,"1 (920)",2013,920,1,2,11,2013_11,12,63,00:06:10.700,370.7
262,1,"Lindsey Valenzuela",http://games.crossfit.com/athlete/123968,"2 (821)",2013,821,2,2,11,2013_11,8,71,00:05:25.800,325.8
263,2,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"3 (818)",2013,818,3,2,11,2013_11,5,80,00:04:52.100,292.1
264,3,"Alessandra Pichelli",http://games.crossfit.com/athlete/37537,"4 (818)",2013,818,4,2,11,2013_11,15,57,00:06:28.100,388.1
265,4,"Talayna Fortunato",http://games.crossfit.com/athlete/11279,"5 (811)",2013,811,5,2,11,2013_11,2,95,00:04:36.400,276.4
266,5,"Jenn Jones",http://games.crossfit.com/athlete/3217,"6 (790)",2013,790,6,2,11,2013_11,16,55,00:06:30.400,390.4
267,6,"Christy Phillips",http://games.crossfit.com/athlete/9121,"7 (775)",2013,775,7,2,11,2013_11,4,85,00:04:46.900,286.9
268,7,"Michelle Kinney",http://games.crossfit.com/athlete/6109,"8 (724)",2013,724,8,2,11,2013_11,9,69,00:05:34.500,334.5
269,8,"Anna Tunnicliffe",http://games.crossfit.com/athlete/9440,"9 (706)",2013,706,9,2,11,2013_11,20,47,00:07:02,422
270,9,"Elisabeth Akinwale",http://games.crossfit.com/athlete/7965,"10 (697)",2013,697,10,2,11,2013_11,1,100,00:03:32.200,212.2
271,10,"Rebecca Voigt",http://games.crossfit.com/athlete/8015,"11 (696)",2013,696,11,2,11,2013_11,7,73,00:05:05.700,305.7
272,11,"Kara Webb",http://games.crossfit.com/athlete/2942,"12 (685)",2013,685,12,2,11,2013_11,19,49,00:06:55.700,415.7
273,12,"Michele Letendre",http://games.crossfit.com/athlete/3407,"13 (671)",2013,671,13,2,11,2013_11,20,47,00:07:02,422
274,13,"Rory Zambard",http://games.crossfit.com/athlete/14354,"14 (670)",2013,670,14,2,11,2013_11,20,47,00:07:02,422
275,14,"Ruth Anderson Horrell",http://games.crossfit.com/athlete/25528,"15 (658)",2013,658,15,2,11,2013_11,14,59,00:06:24.500,384.5
276,15,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"16 (656)",2013,656,16,2,11,2013_11,6,75,00:05:03.300,303.3
277,16,"Caroline Fryklund",http://games.crossfit.com/athlete/26295,"17 (656)",2013,656,17,2,11,2013_11,13,61,00:06:17.300,377.3
278,17,"Danielle Horan",http://games.crossfit.com/athlete/3200,"18 (642)",2013,642,18,2,11,2013_11,3,90,00:04:46.600,286.6
279,18,"Kaleena Ladeairous",http://games.crossfit.com/athlete/11215,"19 (639)",2013,639,19,2,11,2013_11,18,51,00:06:53.900,413.9
280,19,"Stacie Tovar",http://games.crossfit.com/athlete/5512,"20 (634)",2013,634,20,2,11,2013_11,17,53,00:06:42.900,402.9
281,20,"Deborah Cordner Carson",http://games.crossfit.com/athlete/14093,"21 (627)",2013,627,21,2,11,2013_11,10,67,00:05:55.700,355.7
282,21,"Jennifer Smith",http://games.crossfit.com/athlete/45491,"22 (619)",2013,619,22,2,11,2013_11,11,65,00:06:04.600,364.6
283,22,"Emily Carothers",http://games.crossfit.com/athlete/22982,"23 (596)",2013,596,23,2,11,2013_11,29,29,00:07:17,437
284,23,"Katrin Tanja Davidsdottir",http://games.crossfit.com/athlete/55121,"24 (585)",2013,585,24,2,11,2013_11,25,37,00:07:07,427
285,24,"Emily Friedman",http://games.crossfit.com/athlete/28886,"25 (528)",2013,528,25,2,11,2013_11,20,47,00:07:02,422
286,25,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"26 (520)",2013,520,26,2,11,2013_11,20,47,00:07:02,422
287,26,"Erin Light",http://games.crossfit.com/athlete/13632,"27 (505)",2013,505,27,2,11,2013_11,26,35,00:07:10,430
288,27,"Lindy Wall",http://games.crossfit.com/athlete/6913,"28 (452)",2013,452,28,2,11,2013_11,28,31,00:07:16,436
289,28,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"29 (452)",2013,452,29,2,11,2013_11,27,33,00:07:12,432
290,29,"Natalie McLain",http://games.crossfit.com/athlete/24883,"30 (425)",2013,425,30,2,11,2013_11,30,27,00:07:47,467
291,30,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"31 (352)",2013,352,31,2,11,2013_11,CUT,,,
292,31,"Kristan Clever",http://games.crossfit.com/athlete/36734,"32 (349)",2013,349,32,2,11,2013_11,CUT,,,
293,32,"Michelle Crawford",http://games.crossfit.com/athlete/13372,"33 (338)",2013,338,33,2,11,2013_11,CUT,,,
294,33,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"34 (338)",2013,338,34,2,11,2013_11,CUT,,,
295,34,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"35 (323)",2013,323,35,2,11,2013_11,CUT,,,
296,35,"Pip Malone",http://games.crossfit.com/athlete/26980,"36 (320)",2013,320,36,2,11,2013_11,CUT,,,
297,36,"Holly Mata",http://games.crossfit.com/athlete/4422,"37 (318)",2013,318,37,2,11,2013_11,CUT,,,
298,37,"Carla Nunes da Costa",http://games.crossfit.com/athlete/17774,"38 (309)",2013,309,38,2,11,2013_11,CUT,,,
299,38,"Nicole Tainatongo",http://games.crossfit.com/athlete/26672,"39 (304)",2013,304,39,2,11,2013_11,CUT,,,
300,39,"Emmalee Teribery",http://games.crossfit.com/athlete/14319,"40 (265)",2013,265,40,2,11,2013_11,CUT,,,
301,40,"Ashley Carriveau",http://games.crossfit.com/athlete/19412,"41 (261)",2013,261,41,2,11,2013_11,CUT,,,
302,41,"Courtney Modecki",http://games.crossfit.com/athlete/46105,"42 (240)",2013,240,42,2,11,2013_11,CUT,,,
303,42,"Ashleigh Moe",http://games.crossfit.com/athlete/38474,"43 (230)",2013,230,43,2,11,2013_11,CUT,,,
304,43,"Heather Gillespie",http://games.crossfit.com/athlete/54687,"44 (87)",2013,87,44,2,11,2013_11,WD,,,
261,0,"Samantha Briggs",http://games.crossfit.com/athlete/2536,"1 (920)",2013,920,1,2,12,2013_12,4,85,00:07:02,422
262,1,"Lindsey Valenzuela",http://games.crossfit.com/athlete/123968,"2 (821)",2013,821,2,2,12,2013_12,4,85,00:07:02,422
263,2,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"3 (818)",2013,818,3,2,12,2013_12,4,85,00:07:02,422
264,3,"Alessandra Pichelli",http://games.crossfit.com/athlete/37537,"4 (818)",2013,818,4,2,12,2013_12,16,55,00:07:05,425
265,4,"Talayna Fortunato",http://games.crossfit.com/athlete/11279,"5 (811)",2013,811,5,2,12,2013_12,1,100,00:06:47.300,407.3
266,5,"Jenn Jones",http://games.crossfit.com/athlete/3217,"6 (790)",2013,790,6,2,12,2013_12,4,85,00:07:02,422
267,6,"Christy Phillips",http://games.crossfit.com/athlete/9121,"7 (775)",2013,775,7,2,12,2013_12,17,53,00:07:06,426
268,7,"Michelle Kinney",http://games.crossfit.com/athlete/6109,"8 (724)",2013,724,8,2,12,2013_12,4,85,00:07:02,422
269,8,"Anna Tunnicliffe",http://games.crossfit.com/athlete/9440,"9 (706)",2013,706,9,2,12,2013_12,22,43,00:07:14,434
270,9,"Elisabeth Akinwale",http://games.crossfit.com/athlete/7965,"10 (697)",2013,697,10,2,12,2013_12,17,53,00:07:06,426
271,10,"Rebecca Voigt",http://games.crossfit.com/athlete/8015,"11 (696)",2013,696,11,2,12,2013_12,4,85,00:07:02,422
272,11,"Kara Webb",http://games.crossfit.com/athlete/2942,"12 (685)",2013,685,12,2,12,2013_12,19,49,00:07:07,427
273,12,"Michele Letendre",http://games.crossfit.com/athlete/3407,"13 (671)",2013,671,13,2,12,2013_12,3,90,00:07:01,421
274,13,"Rory Zambard",http://games.crossfit.com/athlete/14354,"14 (670)",2013,670,14,2,12,2013_12,28,31,00:07:25,445
275,14,"Ruth Anderson Horrell",http://games.crossfit.com/athlete/25528,"15 (658)",2013,658,15,2,12,2013_12,24,39,00:07:17,437
276,15,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"16 (656)",2013,656,16,2,12,2013_12,2,95,00:06:47.800,407.8
277,16,"Caroline Fryklund",http://games.crossfit.com/athlete/26295,"17 (656)",2013,656,17,2,12,2013_12,4,85,00:07:02,422
278,17,"Danielle Horan",http://games.crossfit.com/athlete/3200,"18 (642)",2013,642,18,2,12,2013_12,4,85,00:07:02,422
279,18,"Kaleena Ladeairous",http://games.crossfit.com/athlete/11215,"19 (639)",2013,639,19,2,12,2013_12,26,35,00:07:20,440
280,19,"Stacie Tovar",http://games.crossfit.com/athlete/5512,"20 (634)",2013,634,20,2,12,2013_12,29,29,00:07:27,447
281,20,"Deborah Cordner Carson",http://games.crossfit.com/athlete/14093,"21 (627)",2013,627,21,2,12,2013_12,4,85,00:07:02,422
282,21,"Jennifer Smith",http://games.crossfit.com/athlete/45491,"22 (619)",2013,619,22,2,12,2013_12,14,59,00:07:03,423
283,22,"Emily Carothers",http://games.crossfit.com/athlete/22982,"23 (596)",2013,596,23,2,12,2013_12,4,85,00:07:02,422
284,23,"Katrin Tanja Davidsdottir",http://games.crossfit.com/athlete/55121,"24 (585)",2013,585,24,2,12,2013_12,14,59,00:07:03,423
285,24,"Emily Friedman",http://games.crossfit.com/athlete/28886,"25 (528)",2013,528,25,2,12,2013_12,23,41,00:07:16,436
286,25,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"26 (520)",2013,520,26,2,12,2013_12,29,29,00:07:27,447
287,26,"Erin Light",http://games.crossfit.com/athlete/13632,"27 (505)",2013,505,27,2,12,2013_12,24,39,00:07:17,437
288,27,"Lindy Wall",http://games.crossfit.com/athlete/6913,"28 (452)",2013,452,28,2,12,2013_12,20,47,00:07:10,430
289,28,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"29 (452)",2013,452,29,2,12,2013_12,20,47,00:07:10,430
290,29,"Natalie McLain",http://games.crossfit.com/athlete/24883,"30 (425)",2013,425,30,2,12,2013_12,27,33,00:07:21,441
291,30,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"31 (352)",2013,352,31,2,12,2013_12,CUT,,,
292,31,"Kristan Clever",http://games.crossfit.com/athlete/36734,"32 (349)",2013,349,32,2,12,2013_12,CUT,,,
293,32,"Michelle Crawford",http://games.crossfit.com/athlete/13372,"33 (338)",2013,338,33,2,12,2013_12,CUT,,,
294,33,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"34 (338)",2013,338,34,2,12,2013_12,CUT,,,
295,34,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"35 (323)",2013,323,35,2,12,2013_12,CUT,,,
296,35,"Pip Malone",http://games.crossfit.com/athlete/26980,"36 (320)",2013,320,36,2,12,2013_12,CUT,,,
297,36,"Holly Mata",http://games.crossfit.com/athlete/4422,"37 (318)",2013,318,37,2,12,2013_12,CUT,,,
298,37,"Carla Nunes da Costa",http://games.crossfit.com/athlete/17774,"38 (309)",2013,309,38,2,12,2013_12,CUT,,,
299,38,"Nicole Tainatongo",http://games.crossfit.com/athlete/26672,"39 (304)",2013,304,39,2,12,2013_12,CUT,,,
300,39,"Emmalee Teribery",http://games.crossfit.com/athlete/14319,"40 (265)",2013,265,40,2,12,2013_12,CUT,,,
301,40,"Ashley Carriveau",http://games.crossfit.com/athlete/19412,"41 (261)",2013,261,41,2,12,2013_12,CUT,,,
302,41,"Courtney Modecki",http://games.crossfit.com/athlete/46105,"42 (240)",2013,240,42,2,12,2013_12,CUT,,,
303,42,"Ashleigh Moe",http://games.crossfit.com/athlete/38474,"43 (230)",2013,230,43,2,12,2013_12,CUT,,,
304,43,"Heather Gillespie",http://games.crossfit.com/athlete/54687,"44 (87)",2013,87,44,2,12,2013_12,WD,,,
305,0,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"1 (918)",2014,918,1,2,1,2014_01,6,75,00:35:58.500,2158.54
306,1,"Annie Thorisdottir",http://games.crossfit.com/athlete/18588,"2 (878)",2014,878,2,2,1,2014_01,15,57,00:39:21.200,2361.21
307,2,"Julie Foucher",http://games.crossfit.com/athlete/46243,"3 (793)",2014,793,3,2,1,2014_01,13,61,00:38:47.100,2327.11
308,3,"Michele Letendre",http://games.crossfit.com/athlete/3407,"4 (787)",2014,787,4,2,1,2014_01,4,85,00:32:50,1969.96
309,4,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"5 (780)",2014,780,5,2,1,2014_01,8,71,00:36:15.900,2175.95
310,5,"Emily Bridgers",http://games.crossfit.com/athlete/4925,"6 (705)",2014,705,6,2,1,2014_01,14,59,00:39:05.400,2345.39
311,6,"Lauren Brooks",http://games.crossfit.com/athlete/3991,"7 (695)",2014,695,7,2,1,2014_01,25,37,00:42:09.800,2529.85
312,7,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"8 (688)",2014,688,8,2,1,2014_01,5,80,00:35:27.100,2127.07
313,8,"Lauren Fisher",http://games.crossfit.com/athlete/19117,"9 (681)",2014,681,9,2,1,2014_01,11,65,00:37:35.900,2255.87
314,9,"Jenn Jones",http://games.crossfit.com/athlete/3217,"10 (680)",2014,680,10,2,1,2014_01,31,26,00:44:32.900,2672.88
315,10,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"11 (679)",2014,679,11,2,1,2014_01,19,49,00:39:59.600,2399.58
316,11,"Michelle Kinney",http://games.crossfit.com/athlete/6109,"12 (674)",2014,674,12,2,1,2014_01,32,25,CAP+1,30001
317,12,"Emily Carothers",http://games.crossfit.com/athlete/22982,"13 (664)",2014,664,13,2,1,2014_01,30,27,00:44:25.300,2665.27
318,13,"Elisabeth Akinwale",http://games.crossfit.com/athlete/7965,"14 (658)",2014,658,14,2,1,2014_01,41,16,CAP+10,300010
319,14,"Chyna Cho",http://games.crossfit.com/athlete/27975,"15 (648)",2014,648,15,2,1,2014_01,2,95,00:32:07.100,1927.06
320,15,"Kristin Holte",http://games.crossfit.com/athlete/120480,"16 (644)",2014,644,16,2,1,2014_01,7,73,00:36:07,2167.02
321,16,"Denae Brown",http://games.crossfit.com/athlete/16581,"17 (629)",2014,629,17,2,1,2014_01,9,69,00:36:22.400,2182.4
322,17,"Dani Horan",http://games.crossfit.com/athlete/3200,"18 (626)",2014,626,18,2,1,2014_01,35,22,CAP+4,30004
323,18,"Bjork Odinsdottir",http://games.crossfit.com/athlete/18274,"19 (616)",2014,616,19,2,1,2014_01,12,63,00:38:27.800,2307.83
324,19,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"20 (598)",2014,598,20,2,1,2014_01,39,18,CAP+8,30008
325,20,"Christy Adkins",http://games.crossfit.com/athlete/9121,"21 (595)",2014,595,21,2,1,2014_01,22,43,00:40:30.400,2430.37
326,21,"Anna Tunnicliffe",http://games.crossfit.com/athlete/9440,"22 (590)",2014,590,22,2,1,2014_01,1,100,00:31:43.900,1903.95
327,22,"Alessandra Pichelli",http://games.crossfit.com/athlete/37537,"23 (582)",2014,582,23,2,1,2014_01,16,55,00:39:29,2369.03
328,23,"Rebecca Voigt",http://games.crossfit.com/athlete/8015,"24 (579)",2014,579,24,2,1,2014_01,20,47,00:40:14.300,2414.32
329,24,"Sheila Barden",http://games.crossfit.com/athlete/23856,"25 (554)",2014,554,25,2,1,2014_01,37,20,CAP+6,30006
330,25,"Mandi Janowitz",http://games.crossfit.com/athlete/12701,"26 (553)",2014,553,26,2,1,2014_01,23,41,00:40:49.600,2449.55
331,26,"Kelley Jackson",http://games.crossfit.com/athlete/12336,"27 (518)",2014,518,27,2,1,2014_01,18,51,00:39:51.500,2391.55
332,27,"Rachel Martinez",http://games.crossfit.com/athlete/20612,"28 (502)",2014,502,28,2,1,2014_01,42,15,CAP+26,300026
333,28,"Amanda Schwartz",http://games.crossfit.com/athlete/14832,"29 (501)",2014,501,29,2,1,2014_01,10,67,00:37:10.500,2230.5
334,29,"Regan Huckaby",http://games.crossfit.com/athlete/159681,"30 (481)",2014,481,30,2,1,2014_01,34,23,CAP+3,30003
335,30,"Kara Webb",http://games.crossfit.com/athlete/2942,"31 (645)",2014,645,31,2,1,2014_01,3,90,00:32:28.600,1948.59
336,31,"Nicole Holcomb",http://games.crossfit.com/athlete/13506,"32 (397)",2014,397,32,2,1,2014_01,36,21,CAP+5,30005
337,32,"Talayna Fortunato",http://games.crossfit.com/athlete/11279,"33 (380)",2014,380,33,2,1,2014_01,26,35,00:42:17.200,2537.24
338,33,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"34 (377)",2014,377,34,2,1,2014_01,24,39,00:40:52.400,2452.42
339,34,"Emily Abbott",http://games.crossfit.com/athlete/180250,"35 (372)",2014,372,35,2,1,2014_01,21,45,00:40:23.600,2423.65
340,35,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"36 (348)",2014,348,36,2,1,2014_01,38,19,CAP+7,30007
341,36,"Emily Beers",http://games.crossfit.com/athlete/1910,"37 (310)",2014,310,37,2,1,2014_01,27,33,00:42:57.500,2577.53
342,37,"Alexandra LaChance",http://games.crossfit.com/athlete/121917,"38 (287)",2014,287,38,2,1,2014_01,29,29,00:44:11.300,2651.29
343,38,"Celestie Engelbrecht",http://games.crossfit.com/athlete/101492,"39 (244)",2014,244,39,2,1,2014_01,17,53,00:39:34.100,2374.14
344,39,"Marlene Andersson",http://games.crossfit.com/athlete/17329,"40 (244)",2014,244,40,2,1,2014_01,33,24,CAP+2,30002
345,40,"Pip Malone",http://games.crossfit.com/athlete/26980,"41 (313)",2014,313,41,2,1,2014_01,28,31,00:43:31,2611.03
346,41,"Wanda Brenton",http://games.crossfit.com/athlete/13503,"42 (32)",2014,32,42,2,1,2014_01,40,17,CAP+9,30009
347,42,"Rory Zambard",http://games.crossfit.com/athlete/14354,---,2014,,---,2,1,2014_01,--,,,
305,0,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"1 (918)",2014,918,1,2,2,2014_02,2,95,"242 lb",242
306,1,"Annie Thorisdottir",http://games.crossfit.com/athlete/18588,"2 (878)",2014,878,2,2,2,2014_02,14,59,"222 lb",222
307,2,"Julie Foucher",http://games.crossfit.com/athlete/46243,"3 (793)",2014,793,3,2,2,2014_02,8,71,"231 lb",231
308,3,"Michele Letendre",http://games.crossfit.com/athlete/3407,"4 (787)",2014,787,4,2,2,2014_02,8,71,"231 lb",231
309,4,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"5 (780)",2014,780,5,2,2,2014_02,38,19,"185 lb",185
310,5,"Emily Bridgers",http://games.crossfit.com/athlete/4925,"6 (705)",2014,705,6,2,2,2014_02,14,59,"222 lb",222
311,6,"Lauren Brooks",http://games.crossfit.com/athlete/3991,"7 (695)",2014,695,7,2,2,2014_02,24,39,"215 lb",215
312,7,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"8 (688)",2014,688,8,2,2,2014_02,3,90,"241 lb",241
313,8,"Lauren Fisher",http://games.crossfit.com/athlete/19117,"9 (681)",2014,681,9,2,2,2014_02,6,75,"238 lb",238
314,9,"Jenn Jones",http://games.crossfit.com/athlete/3217,"10 (680)",2014,680,10,2,2,2014_02,12,63,"230 lb",230
315,10,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"11 (679)",2014,679,11,2,2,2014_02,21,45,"216 lb",216
316,11,"Michelle Kinney",http://games.crossfit.com/athlete/6109,"12 (674)",2014,674,12,2,2,2014_02,29,29,"206 lb",206
317,12,"Emily Carothers",http://games.crossfit.com/athlete/22982,"13 (664)",2014,664,13,2,2,2014_02,21,45,"216 lb",216
318,13,"Elisabeth Akinwale",http://games.crossfit.com/athlete/7965,"14 (658)",2014,658,14,2,2,2014_02,5,80,"240 lb",240
319,14,"Chyna Cho",http://games.crossfit.com/athlete/27975,"15 (648)",2014,648,15,2,2,2014_02,14,59,"222 lb",222
320,15,"Kristin Holte",http://games.crossfit.com/athlete/120480,"16 (644)",2014,644,16,2,2,2014_02,29,29,"206 lb",206
321,16,"Denae Brown",http://games.crossfit.com/athlete/16581,"17 (629)",2014,629,17,2,2,2014_02,14,59,"222 lb",222
322,17,"Dani Horan",http://games.crossfit.com/athlete/3200,"18 (626)",2014,626,18,2,2,2014_02,18,51,"217 lb",217
323,18,"Bjork Odinsdottir",http://games.crossfit.com/athlete/18274,"19 (616)",2014,616,19,2,2,2014_02,8,71,"231 lb",231
324,19,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"20 (598)",2014,598,20,2,2,2014_02,3,90,"241 lb",241
325,20,"Christy Adkins",http://games.crossfit.com/athlete/9121,"21 (595)",2014,595,21,2,2,2014_02,18,51,"217 lb",217
326,21,"Anna Tunnicliffe",http://games.crossfit.com/athlete/9440,"22 (590)",2014,590,22,2,2,2014_02,34,23,"198 lb",198
327,22,"Alessandra Pichelli",http://games.crossfit.com/athlete/37537,"23 (582)",2014,582,23,2,2,2014_02,18,51,"217 lb",217
328,23,"Rebecca Voigt",http://games.crossfit.com/athlete/8015,"24 (579)",2014,579,24,2,2,2014_02,26,35,"212 lb",212
329,24,"Sheila Barden",http://games.crossfit.com/athlete/23856,"25 (554)",2014,554,25,2,2,2014_02,21,45,"216 lb",216
330,25,"Mandi Janowitz",http://games.crossfit.com/athlete/12701,"26 (553)",2014,553,26,2,2,2014_02,36,21,"195 lb",195
331,26,"Kelley Jackson",http://games.crossfit.com/athlete/12336,"27 (518)",2014,518,27,2,2,2014_02,37,20,"192 lb",192
332,27,"Rachel Martinez",http://games.crossfit.com/athlete/20612,"28 (502)",2014,502,28,2,2,2014_02,13,61,"227 lb",227
333,28,"Amanda Schwartz",http://games.crossfit.com/athlete/14832,"29 (501)",2014,501,29,2,2,2014_02,33,24,"200 lb",200
334,29,"Regan Huckaby",http://games.crossfit.com/athlete/159681,"30 (481)",2014,481,30,2,2,2014_02,24,39,"215 lb",215
335,30,"Kara Webb",http://games.crossfit.com/athlete/2942,"31 (645)",2014,645,31,2,2,2014_02,1,100,"250 lb",250
336,31,"Nicole Holcomb",http://games.crossfit.com/athlete/13506,"32 (397)",2014,397,32,2,2,2014_02,29,29,"206 lb",206
337,32,"Talayna Fortunato",http://games.crossfit.com/athlete/11279,"33 (380)",2014,380,33,2,2,2014_02,39,18,"176 lb",176
338,33,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"34 (377)",2014,377,34,2,2,2014_02,35,22,"197 lb",197
339,34,"Emily Abbott",http://games.crossfit.com/athlete/180250,"35 (372)",2014,372,35,2,2,2014_02,28,31,"210 lb",210
340,35,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"36 (348)",2014,348,36,2,2,2014_02,7,73,"237 lb",237
341,36,"Emily Beers",http://games.crossfit.com/athlete/1910,"37 (310)",2014,310,37,2,2,2014_02,32,25,"205 lb",205
342,37,"Alexandra LaChance",http://games.crossfit.com/athlete/121917,"38 (287)",2014,287,38,2,2,2014_02,27,33,"211 lb",211
343,38,"Celestie Engelbrecht",http://games.crossfit.com/athlete/101492,"39 (244)",2014,244,39,2,2,2014_02,40,17,"175 lb",175
344,39,"Marlene Andersson",http://games.crossfit.com/athlete/17329,"40 (244)",2014,244,40,2,2,2014_02,41,16,"165 lb",165
345,40,"Pip Malone",http://games.crossfit.com/athlete/26980,"41 (313)",2014,313,41,2,2,2014_02,8,71,"231 lb",231
346,41,"Wanda Brenton",http://games.crossfit.com/athlete/13503,"42 (32)",2014,32,42,2,2,2014_02,42,15,"145 lb",145
347,42,"Rory Zambard",http://games.crossfit.com/athlete/14354,---,2014,,---,2,2,2014_02,--,,,
305,0,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"1 (918)",2014,918,1,2,3,2014_03,17,53,00:39:52.800,2392.75
306,1,"Annie Thorisdottir",http://games.crossfit.com/athlete/18588,"2 (878)",2014,878,2,2,3,2014_03,26,35,00:41:22.300,2482.33
307,2,"Julie Foucher",http://games.crossfit.com/athlete/46243,"3 (793)",2014,793,3,2,3,2014_03,6,75,00:37:46.500,2266.46
308,3,"Michele Letendre",http://games.crossfit.com/athlete/3407,"4 (787)",2014,787,4,2,3,2014_03,24,39,00:40:34.500,2434.5
309,4,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"5 (780)",2014,780,5,2,3,2014_03,9,69,00:38:21.500,2301.47
310,5,"Emily Bridgers",http://games.crossfit.com/athlete/4925,"6 (705)",2014,705,6,2,3,2014_03,18,51,00:40:01.900,2401.94
311,6,"Lauren Brooks",http://games.crossfit.com/athlete/3991,"7 (695)",2014,695,7,2,3,2014_03,10,67,00:38:38.400,2318.41
