,Unnamed: 0,Age,Athlete,Athlete_URL,Gender,Height,Reg_Place,Reg_Score,Region,Weight,Wk1,Wk2,Wk3,Wk4,Wk5,Year,Team,Affiliate,Fran,Helen,Grace,Filthy_50,Fight_Gone_Bad,Sprint_400,Run_5k,Clean_And_Jerk,Snatch,Deadlift,Back_Squat,Max_Pullups
573,73,33,Joe Clark,http://games.crossfit.com/athlete/193787,1,67.0,74 (585),0,6,200 lb,202 (259),21 (425),222 (108),77 (247),63 (09:56),16,Grind House CrossFit,Grind House CrossFit,2:30,--,1:47,--,411,--,--,335 lb,265 lb,555 lb,500 lb,40
574,74,25,Jake Frye,http://games.crossfit.com/athlete/270353,1,71.0,75 (597),0,6,175 lb,114 (271),165 (339),140 (113),148 (230),30 (09:11),16,CrossFit 43123,CrossFit 43123,2:19,7:18,1:58,--,287,--,16:29,285 lb,225 lb,455 lb,355 lb,48
575,75,35,Tim VanDeusen,http://games.crossfit.com/athlete/5458,1,66.0,76 (599),0,6,168 lb,85 (276),95 (342),41 (122),177 (224),201 (10:57),16,Plymouth Crossfit,CrossFit Plymouth MI,2:21,0:00,1:40,0:00,0,0:00,0:00,320 lb,245 lb,515 lb,435 lb,58
576,76,22,Peter Galloup,http://games.crossfit.com/athlete/78252,1,72.0,77 (603),0,6,190 lb,110 (272),71 (343),269 (106),36 (257),117 (10:23),16,8th Day Gym,8th Day CrossFit,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
577,77,29,Evan Beach,http://games.crossfit.com/athlete/24884,1,74.0,78 (614),0,6,210 lb,169 (262),90 (342),85 (116),43 (254),227 (11:11),16,CrossFit Forte,CrossFit Forte,2:31,7:37,0:00,0:00,400,0:00,0:00,325 lb,270 lb,505 lb,395 lb,--
578,78,31,Dave Furlong,http://games.crossfit.com/athlete/164286,1,69.0,79 (615),0,6,184 lb,303 (246),140 (340),57 (119),35 (258),80 (10:04),16,Maven,CrossFit Maven,2:16,--,3:04,--,317,--,--,295 lb,225 lb,555 lb,410 lb,47
579,79,24,Phil Serzo,http://games.crossfit.com/athlete/113888,1,,80 (617),0,6,196 lb,142 (266),226 (263),77 (116),101 (241),71 (09:58),16,CrossFit TreeTown,CrossFit TreeTown,2:25,--,--,--,--,--,--,0 lb,0 lb,0 lb,0 lb,--
580,80,28,Brett Sepi,http://games.crossfit.com/athlete/32775,1,,81 (619),0,6,--,144 (265),81 (342),230 (107),80 (245),84 (10:08),16,CrossFit Mantra,CrossFit Mantra,--,--,--,--,--,--,--,--,--,--,--,--
581,81,27,Kevin Brown,http://games.crossfit.com/athlete/430648,1,64.0,82 (622),0,6,165 lb,54 (286),103 (341),111 (114),324 (211),30 (09:11),16,,CrossFit Incorruptible,2:08,--,1:51,--,--,--,--,--,--,--,--,--
582,82,27,Ryan Quinn,http://games.crossfit.com/athlete/191594,1,68.0,83 (630),0,6,180 lb,46 (288),167 (339),110 (114),239 (217),68 (09:57),16,8th Day Gym,8th Day CrossFit,2:50,7:44,--,--,385,0:53,--,285 lb,250 lb,0 lb,365 lb,--
583,83,29,Michael Paas,http://games.crossfit.com/athlete/50247,1,71.0,84 (632),0,6,195 lb,161 (264),87 (342),66 (118),171 (225),147 (10:35),16,8th Day Gym,8th Day CrossFit,2:17,6:57,2:07,0:00,454,0:58,18:31,315 lb,245 lb,455 lb,390 lb,53
584,84,24,Josh Connelly,http://games.crossfit.com/athlete/89136,1,70.0,85 (638),0,6,200 lb,28 (297),85 (342),77 (116),376 (207),72 (09:59),16,,CrossFit Allendale,2:29,7:54,1:47,20:00,415,--,19:30,285 lb,225 lb,465 lb,420 lb,50
585,85,33,Caleb Gregory,http://games.crossfit.com/athlete/32245,1,68.0,86 (640),0,6,182 lb,81 (277),131 (340),19 (126),108 (240),301 (11:35),16,CrossFit Nashville,CrossFit Nashville,2:25,6:58,2:37,15:56,0,0:58,17:38,315 lb,265 lb,475 lb,405 lb,72
586,86,27,Bradley Berlin,http://games.crossfit.com/athlete/42347,1,72.0,86 (640),0,6,212 lb,266 (247),76 (343),112 (114),39 (256),147 (10:35),16,Maven,CrossFit Maven,2:12,7:29,1:24,0:00,--,0:58,19:24,330 lb,265 lb,640 lb,470 lb,63
587,87,32,Brandon Shriner,http://games.crossfit.com/athlete/777836,1,67.0,88 (645),0,6,175 lb,72 (279),66 (343),152 (112),238 (217),117 (10:23),16,Crossfit Olentangy,CrossFit Olentangy,2:18,--,--,--,--,--,--,308 lb,245 lb,485 lb,400 lb,--
588,88,28,Pete Taylor,http://games.crossfit.com/athlete/93403,1,70.0,89 (649),0,6,188 lb,95 (273),154 (340),81 (116),137 (233),182 (10:50),16,CrossFit Roaster Barbell,CrossFit Roaster Barbell,2:08,7:37,1:40,17:01,386,0:55,23:10,320 lb,280 lb,475 lb,420 lb,50
589,89,28,Zach Nichols,http://games.crossfit.com/athlete/255798,1,76.0,90 (659),0,6,215 lb,46 (288),55 (344),341 (103),60 (250),157 (10:40),16,Plymouth Crossfit,CrossFit Plymouth MI,--,--,--,--,--,--,--,345 lb,255 lb,630 lb,455 lb,--
590,90,33,Brandon Mann,http://games.crossfit.com/athlete/120680,1,69.0,91 (660),0,6,173 lb,141 (267),118 (341),46 (121),178 (223),177 (10:47),16,Three Kings Black,Three Kings CrossFit,3:26,--,3:20,--,--,--,--,275 lb,175 lb,455 lb,335 lb,--
591,91,30,Tom Seeling,http://games.crossfit.com/athlete/768049,1,,92 (662),0,6,--,175 (261),159 (340),26 (124),125 (235),177 (10:47),16,CrossFit Perfect Storm,CrossFit Perfect Storm,--,--,--,--,--,--,--,--,--,--,--,--
592,92,25,Brandon Casey,http://games.crossfit.com/athlete/85110,1,68.0,93 (671),0,6,178 lb,114 (271),287 (261),130 (114),88 (244),52 (09:40),16,Westside Conjugate,CrossFit Conjugate,--,8:38,2:42,--,--,--,--,0 lb,200 lb,430 lb,0 lb,--
593,93,33,Eric Redman,http://games.crossfit.com/athlete/17619,1,72.0,94 (678),0,6,185 lb,184 (260),143 (340),182 (110),76 (247),93 (10:11),16,Lift Lab,Unaffiliated,2:45,7:44,1:55,0:00,0,0:00,0:00,315 lb,240 lb,475 lb,385 lb,0
594,94,24,Matt Cardin,http://games.crossfit.com/athlete/168464,1,66.0,95 (692),0,6,150 lb,85 (276),181 (339),6 (130),188 (221),232 (11:14),16,,CrossFit Athens,2:01,6:42,1:28,--,363,1:00,--,270 lb,220 lb,450 lb,415 lb,64
595,95,29,Corey Southers,http://games.crossfit.com/athlete/327767,1,70.0,96 (697),0,6,--,95 (273),209 (320),72 (117),216 (218),105 (10:17),16,Scioto Surfers,CrossFit Scioto,2:55,--,--,--,--,--,--,305 lb,225 lb,--,425 lb,--
596,96,20,Zach Watts,http://games.crossfit.com/athlete/263026,1,72.0,97 (703),0,6,195 lb,144 (265),97 (342),237 (107),102 (241),123 (10:26),16,Ft Wright CrossFit,Ft. Wright CrossFit,--,--,--,--,--,--,--,--,--,--,--,--
597,97,21,David Dubin,http://games.crossfit.com/athlete/240121,1,73.0,98 (704),0,6,215 lb,46 (288),174 (339),21 (126),214 (218),249 (11:20),16,,,2:33,--,--,19:18,--,0:53,--,295 lb,245 lb,500 lb,375 lb,45
598,98,23,Trevor Deanovich,http://games.crossfit.com/athlete/335158,1,73.0,99 (717),0,6,195 lb,184 (260),137 (340),266 (106),24 (265),106 (10:20),16,Max Limit CrossFit,Max Limit CrossFit,2:28,--,1:58,--,--,1:05,--,300 lb,217 lb,500 lb,385 lb,--
599,99,30,Christopher Owen,http://games.crossfit.com/athlete/135133,1,68.0,100 (720),0,6,212 lb,144 (265),114 (341),97 (115),162 (227),203 (10:59),16,,CrossFit Dig Deep,2:39,8:12,1:40,--,343,--,--,310 lb,235 lb,545 lb,480 lb,43
600,0,23,Björgvin Karl Guðmundsson,http://games.crossfit.com/athlete/81616,1,70.08,1 (24),0,7,185 lb,8 (324),1 (430),5 (140),7 (283),3 (08:16),16,,CrossFit Hengill,2:23,0:00,2:00,0:00,--,0:00,19:20,335 lb,286 lb,520 lb,445 lb,65
601,1,32,Andrey Ganin,http://games.crossfit.com/athlete/92567,1,72.83,2 (39),0,7,101 kg,5 (325),18 (424),1 (146),4 (289),11 (08:35),16,Idol,CrossFit Idol,2:13,--,--,--,--,--,18:55,130 kg,102 kg,230 kg,180 kg,63
602,2,28,Frederik Aegidius,http://games.crossfit.com/athlete/18543,1,68.5,3 (53),0,7,190 lb,2 (330),2 (430),20 (128),22 (269),7 (08:33),16,CrossFit Reykjavik,Reebok CrossFit Reykjavík,2:27,8:00,1:40,17:50,464,1:07,22:20,155 kg,120 kg,230 kg,210 kg,50
603,3,27,Stefano Migliorini,http://games.crossfit.com/athlete/34601,1,68.11,4 (71),0,7,185 lb,45 (303),8 (426),8 (137),5 (287),5 (08:23),16,,Reebok CrossFit Officine,2:09,7:00,1:38,0:00,402,1:11,20:00,148 kg,115 kg,235 kg,235 kg,72
604,4,23,Adrian Mundwiler,http://games.crossfit.com/athlete/698182,1,67.72,5 (73),0,7,83 kg,13 (319),14 (425),10 (135),32 (265),4 (08:21),16,,C23 CrossFit,--,--,--,--,--,--,--,--,--,--,--,--
605,5,21,Hinrik Ingi Óskarsson,http://games.crossfit.com/athlete/81825,1,72.44,5 (73),0,7,200 lb,19 (315),17 (424),9 (135),16 (272),12 (08:36),16,CrossFit Reykjavik,Reebok CrossFit Reykjavík,--,--,--,--,--,--,--,151 kg,127 kg,233 kg,195 kg,--
606,6,21,Jonne Koski,http://games.crossfit.com/athlete/173837,1,68.11,7 (76),0,7,185 lb,1 (349),3 (428),12 (130),47 (262),13 (08:37),16,,CrossFit 10K,--,--,--,--,--,--,--,--,--,--,--,--
607,7,27,Steven Fawcett,http://games.crossfit.com/athlete/2559,1,68.11,8 (84),0,7,180 lb,4 (327),16 (424),15 (129),21 (269),28 (08:53),16,CrossFit JST,CrossFit JST,2:11,6:50,1:40,0:00,0,0:00,19:00,156 kg,120 kg,202 kg,200 kg,65
608,8,25,Lukas Högberg,http://games.crossfit.com/athlete/24309,1,72.05,9 (88),0,7,207 lb,17 (316),6 (427),53 (124),2 (293),10 (08:34),16,CrossFit Solid,CrossFit Solid,0:00,0:00,0:00,0:00,0,0:00,0:00,143 kg,115 kg,220 kg,183 kg,0
609,9,26,Bartlomiej Lipka,http://games.crossfit.com/athlete/179080,1,69.69,10 (95),0,7,183 lb,14 (317),41 (423),33 (127),1 (307),6 (08:29),16,CrossFit R99 Family,CrossFit R99,2:43,--,1:36,--,0,0:57,20:30,330 lb,260 lb,555 lb,445 lb,45
610,10,24,Casper Gammelmark,http://games.crossfit.com/athlete/230757,1,73.62,10 (95),0,7,189 lb,38 (304),13 (425),6 (139),24 (268),14 (08:39),16,Fabrikken CrossFit,Fabrikken CrossFit (Slagelse),--,--,--,--,--,--,--,--,--,--,--,--
611,11,23,Lukas Esslinger,http://games.crossfit.com/athlete/2766,1,71.26,12 (102),0,7,200 lb,32 (308),39 (423),7 (138),8 (283),16 (08:42),16,CrossFit Kreis 9,CrossFit Kreis 9,0:00,0:00,0:00,0:00,0,0:00,0:00,1 lb,1 lb,1 lb,1 lb,0
612,12,25,Jonas Mueller,http://games.crossfit.com/athlete/22729,1,66.54,13 (118),0,7,78 kg,22 (312),30 (423),4 (140),61 (259),1 (07:44),16,Team Turicum,CrossFit Turicum,2:09,6:55,1:20,14:18,442,0:55,17:30,145 kg,115 kg,230 kg,190 kg,71
613,13,25,Sigurður Hafsteinn Jónsson,http://games.crossfit.com/athlete/96791,1,68.9,14 (125),0,7,90 kg,17 (316),4 (428),50 (125),23 (268),31 (08:58),16,CFXY,CrossFit XY,2:17,--,1:34,--,423,--,--,153 kg,125 kg,240 kg,215 kg,--
614,14,24,Mitchell Adams,http://games.crossfit.com/athlete/95366,1,65.75,15 (168),0,7,81 kg,11 (320),31 (423),44 (126),60 (259),22 (08:48),16,,CrossFit Wolverhampton,2:17,7:46,1:51,--,--,0:59,--,133 kg,110 kg,215 kg,195 kg,56
615,15,25,Klaus Hebo Uggerhøj,http://games.crossfit.com/athlete/36298,1,69.29,16 (194),0,7,190 lb,50 (300),12 (425),48 (125),17 (272),67 (09:25),16,Crossfit Aalborg,CrossFit Aalborg,0:00,0:00,0:00,0:00,--,0:00,0:00,140 kg,112 kg,220 kg,188 kg,--
616,16,20,Maximilian Henze,http://games.crossfit.com/athlete/268629,1,66.93,17 (198),0,7,170 lb,21 (313),27 (423),58 (123),85 (254),7 (08:33),16,,,2:16,--,1:45,19:30,454,--,18:04,138 kg,100 kg,215 kg,190 kg,68
617,17,28,Marc Ordeig,http://games.crossfit.com/athlete/97382,1,69.29,18 (205),0,7,86 kg,62 (298),28 (423),22 (128),79 (255),14 (08:39),16,,Area CrossFit,--,--,--,--,--,--,--,1 kg,105 kg,200 kg,170 kg,--
618,18,31,Sigurður Þrastarson,http://games.crossfit.com/athlete/125959,1,70.47,19 (207),0,7,205 lb,34 (307),34 (423),73 (122),11 (281),55 (09:19),16,CFXY,CrossFit XY,2:03,6:57,1:18,--,--,--,--,145 kg,115 kg,265 kg,230 kg,40
619,19,27,Alec Harwood,http://games.crossfit.com/athlete/2435,1,68.9,20 (210),0,7,92 kg,45 (303),22 (424),18 (129),52 (261),73 (09:28),16,CrossFit Bath,CrossFit Bath,0:00,0:00,0:00,0:00,--,0:00,0:00,150 kg,125 kg,260 kg,202 kg,0
620,20,32,Lukasz Trzonkowski,http://games.crossfit.com/athlete/157939,1,70.47,21 (224),0,7,94 kg,145 (285),5 (428),13 (130),6 (285),55 (09:19),16,,CrossFit Genius,2:16,--,--,--,--,--,21:28,160 kg,126 kg,260 kg,220 kg,61
621,21,28,Milosz Staworzynski,http://games.crossfit.com/athlete/431440,1,70.47,22 (229),0,7,83 kg,34 (307),119 (343),33 (127),27 (267),16 (08:42),16,,CrossFit Genius,2:49,--,2:05,--,--,--,--,130 kg,100 kg,200 kg,170 kg,--
622,22,24,Mike Bjerregaard,http://games.crossfit.com/athlete/92794,1,70.87,23 (230),0,7,190 lb,22 (312),47 (347),68 (122),55 (261),38 (09:03),16,Team Nordvest,CrossFit Nordvest,0:00,0:00,0:00,0:00,0,0:00,0:00,0 kg,0 kg,0 kg,0 kg,0
623,23,24,Viktor Långsved,http://games.crossfit.com/athlete/135421,1,72.05,24 (236),0,7,89 kg,22 (312),9 (426),99 (120),59 (259),47 (09:12),16,,CrossFit Prestanda,0:00,0:00,--,--,--,--,--,0 lb,0 lb,0 lb,0 lb,--
624,24,26,David Shorunke,http://games.crossfit.com/athlete/234569,1,74.02,25 (243),0,7,97 kg,30 (311),11 (425),116 (119),37 (264),49 (09:15),16,Nordic OPEX,CrossFit Nordic,--,--,--,--,--,--,--,--,--,--,--,--
625,25,26,Paweł Kozak,http://games.crossfit.com/athlete/101104,1,72.05,26 (246),0,7,90 kg,38 (304),96 (344),82 (121),10 (282),20 (08:47),16,,CrossFit GCW,2:45,--,1:42,--,--,--,18:30,140 kg,110 kg,200 kg,170 kg,55
626,26,23,Jordan Wallace,http://games.crossfit.com/athlete/13375,1,64.96,27 (249),0,7,152 lb,2 (330),188 (341),48 (125),9 (283),2 (07:59),16,Reebok CrossFit Tyneside,Reebok CrossFit Tyneside,2:27,7:15,2:10,16:58,445,1:05,19:47,123 kg,92 kg,210 kg,160 kg,56
627,27,27,Andrea Barbotti,http://games.crossfit.com/athlete/337013,1,68.5,28 (253),0,7,82 kg,64 (297),23 (424),118 (119),41 (263),7 (08:33),16,CrossFit Civitanova,CrossFit Civitanova,2:20,--,2:25,--,422,--,--,142 kg,113 kg,210 kg,185 kg,40
628,28,25,Gianluca Occhino,http://games.crossfit.com/athlete/363577,1,66.54,28 (253),0,7,82 kg,11 (320),149 (342),30 (127),26 (267),37 (09:02),16,,CrossFit San Siro,2:56,--,--,--,--,--,21:00,112 kg,93 kg,200 kg,--,--
629,29,26,Oscar Andersson,http://games.crossfit.com/athlete/176812,1,71.26,30 (255),0,7,90 kg,48 (301),20 (424),57 (124),101 (251),29 (08:56),16,,CrossFit Vasteras,--,--,--,--,--,--,--,--,--,--,--,--
630,30,24,Jak Cornthwaite,http://games.crossfit.com/athlete/200819,1,70.47,31 (263),0,7,92 kg,31 (309),56 (346),29 (127),70 (257),77 (09:30),16,CrossFit JST,CrossFit JST,--,--,--,--,--,--,--,--,--,--,--,--
631,31,25,Marcin Szybaj,http://games.crossfit.com/athlete/710714,1,70.08,32 (271),0,7,85 kg,98 (290),60 (346),40 (127),25 (267),48 (09:13),16,,Hell's Rage CrossFit,2:42,--,--,--,--,--,--,135 kg,105 kg,200 kg,190 kg,60
632,32,36,Alexandre Jolivet,http://games.crossfit.com/athlete/164390,1,68.5,33 (272),0,7,202 lb,123 (286),10 (426),51 (125),19 (270),69 (09:26),16,Reebok CrossFit Louvre,Reebok CrossFit Louvre,2:05,--,--,--,445,0:58,19:52,155 kg,115 kg,280 kg,250 kg,46
633,33,27,Samuel Gallego,http://games.crossfit.com/athlete/129389,1,70.87,33 (272),0,7,187 lb,38 (304),44 (361),81 (121),35 (265),74 (09:29),16,,CrossFit Teatinos,2:19,--,1:50,--,--,1:01,19:52,150 kg,112 kg,215 kg,190 kg,65
634,34,26,Guillaume Magnouat,http://games.crossfit.com/athlete/270893,1,,35 (278),0,7,198 lb,78 (294),36 (423),42 (127),45 (263),77 (09:30),16,,CrossFit Hostilius,--,--,--,--,--,--,--,--,--,--,--,--
635,35,24,Ľudovít Czókoly,http://games.crossfit.com/athlete/232638,1,70.08,36 (296),0,7,187 lb,85 (291),45 (358),112 (119),34 (265),20 (08:47),16,,,2:22,--,1:52,--,--,--,--,130 kg,100 kg,200 kg,165 kg,60
636,36,28,Arni Bjorn Kristjansson,http://games.crossfit.com/athlete/27236,1,71.65,37 (317),0,7,220 lb,9 (322),7 (427),62 (123),29 (266),210 (10:15),16,CFXY,CrossFit XY,0:00,8:56,2:13,20:16,385,0:00,0:00,152 kg,130 kg,250 kg,210 kg,30
637,37,32,Calvin Keyser-Allen,http://games.crossfit.com/athlete/668181,1,68.11,38 (320),0,7,92 kg,85 (291),99 (344),43 (126),30 (266),63 (09:22),16,Team CrossFit Nordic,CrossFit Nordic,2:25,--,--,--,--,0:53,--,160 kg,125 kg,260 kg,225 kg,--
638,38,22,Connor Clennan,http://games.crossfit.com/athlete/811191,1,69.0,39 (322),0,7,70 kg,5 (325),153 (342),25 (127),80 (255),59 (09:20),16,,CrossFit Sempiternal,2:07,--,1:53,--,--,--,--,130 kg,95 kg,206 kg,170 kg,43
639,39,23,Jamie Headon,http://games.crossfit.com/athlete/351045,1,68.5,40 (335),0,7,88 kg,37 (305),75 (345),156 (116),12 (279),55 (09:19),16,,CrossFit C2F,--,--,--,--,--,--,--,150 kg,120 kg,222 kg,200 kg,--
640,40,26,Lefteris Theofanidis,http://games.crossfit.com/athlete/514502,1,67.0,41 (345),0,7,174 lb,85 (291),72 (345),139 (117),31 (266),18 (08:44),16,,Royal CrossFit,2:11,--,--,--,--,--,--,400 lb,310 lb,--,640 lb,--
641,41,25,Antonio Milocco,http://games.crossfit.com/athlete/7923,1,67.72,42 (348),0,7,82 kg,84 (292),32 (423),66 (123),136 (247),30 (08:57),16,,CrossFit Ichnos,2:09,0:00,0:00,0:00,0,0:59,0:00,135 kg,107 kg,225 kg,190 kg,77
642,42,24,Simon Mantyla,http://games.crossfit.com/athlete/106655,1,71.26,42 (348),0,7,92 kg,74 (295),54 (347),94 (120),95 (252),31 (08:58),16,CrossFit Solid,CrossFit Solid,--,--,--,--,--,--,--,136 kg,102 kg,215 kg,200 kg,--
643,43,23,Matt Rodwell,http://games.crossfit.com/athlete/2542,1,74.0,44 (363),0,7,205 lb,74 (295),110 (344),62 (123),15 (273),102 (09:43),16,CrossFit Blackfriars,CrossFit Blackfriars,2:27,0:00,0:00,0:00,0,0:00,0:00,0 kg,0 kg,0 kg,0 kg,0
644,44,25,Mateusz Homski,http://games.crossfit.com/athlete/454888,1,70.47,45 (402),0,7,83 kg,123 (286),111 (344),27 (127),98 (252),43 (09:08),16,HES Athletes,CrossFit Wroclaw,--,--,--,--,--,--,--,--,--,--,--,--
645,45,26,Benjamin Massey,http://games.crossfit.com/athlete/23714,1,73.0,46 (415),0,7,191 lb,78 (294),63 (346),62 (123),90 (253),122 (09:51),16,Blitz CrossFit,Blitz CrossFit,0:00,0:00,0:00,0:00,--,0:00,0:00,100 kg,--,180 kg,165 kg,55
646,46,23,Alexander Elebro,http://games.crossfit.com/athlete/567672,1,,47 (430),0,7,205 lb,38 (304),52 (347),123 (118),66 (258),151 (09:59),16,CrossFit Solid,CrossFit Solid,--,--,--,--,--,--,--,--,--,--,--,--
647,47,23,Joshua Wichtrup,http://games.crossfit.com/athlete/286691,1,72.05,48 (438),0,7,183 lb,53 (299),33 (423),193 (115),51 (261),108 (09:46),16,,CrossFit Flensburg,2:33,6:44,--,--,--,1:01,--,310 lb,225 lb,475 lb,445 lb,--
648,48,21,Kristóf Horváth,http://games.crossfit.com/athlete/98053,1,74.41,49 (447),0,7,210 lb,105 (289),55 (346),118 (119),18 (270),151 (09:59),16,,Reebok CrossFit Duna,--,--,--,--,--,--,--,105 kg,85 kg,--,150 kg,--
649,49,27,Ragnar Ingi Klemenzson,http://games.crossfit.com/athlete/312973,1,70.87,50 (452),0,7,205 lb,208 (275),58 (346),26 (127),99 (252),61 (09:21),16,CrossFit Sport,CrossFit Sport,3:03,9:30,0:00,0:00,389,0:00,0:00,145 kg,108 kg,260 kg,200 kg,30
650,50,33,David Crespo Tammelin,http://games.crossfit.com/athlete/239634,1,72.83,51 (458),0,7,100 kg,111 (288),177 (342),121 (118),13 (277),36 (09:00),16,,C23 CrossFit,2:18,--,--,--,--,--,--,145 kg,105 kg,225 kg,180 kg,55
651,51,21,Kuba Cieslik,http://games.crossfit.com/athlete/487535,1,,52 (461),0,7,165 lb,22 (312),250 (340),39 (127),76 (256),74 (09:29),16,,,--,--,--,--,--,--,--,285 lb,245 lb,--,--,--
652,52,26,Filip Yang Fisker,http://games.crossfit.com/athlete/55889,1,77.17,53 (468),0,7,230 lb,111 (288),39 (423),139 (117),49 (261),130 (09:52),16,Team Aarhus CrossFit,Aarhus CrossFit,2:26,7:30,1:16,17:50,400,0:50,22:00,160 kg,130 kg,240 kg,200 kg,60
653,53,25,Simon Nybacka,http://games.crossfit.com/athlete/252354,1,,53 (468),0,7,205 lb,53 (299),93 (344),75 (122),96 (252),151 (09:59),16,Nordic OPEX,CrossFit Nordic,--,--,--,--,--,--,--,--,--,--,--,--
654,54,36,Liam Holborn,http://games.crossfit.com/athlete/500544,1,,55 (473),0,7,--,66 (296),141 (343),178 (116),50 (261),38 (09:03),16,,Tweed CrossFit,--,--,--,--,--,--,--,--,--,--,--,--
655,55,27,Jakob Magnusson,http://games.crossfit.com/athlete/3572,1,69.29,56 (487),0,7,187 lb,85 (291),15 (425),216 (115),20 (269),151 (09:59),16,,CrossFit Hafnarfjordur,3:21,7:59,1:45,17:23,377,0:00,21:40,135 kg,120 kg,220 kg,185 kg,50
656,56,32,Andy Edwards,http://games.crossfit.com/athlete/26475,1,68.11,57 (544),0,7,180 lb,32 (308),189 (341),121 (118),104 (251),98 (09:41),16,Team DC,Dragon CrossFit,2:17,7:20,--,--,437,1:00,--,140 kg,110 kg,230 kg,200 kg,50
657,57,20,Philip Bisgaard,http://games.crossfit.com/athlete/442586,1,,58 (554),0,7,200 lb,231 (273),46 (347),109 (119),46 (263),122 (09:51),16,Team Nordvest,CrossFit Nordvest,--,--,--,--,--,--,--,--,--,--,--,--
658,58,32,Alexander Minich,http://games.crossfit.com/athlete/425435,1,70.08,59 (559),0,7,194 lb,22 (312),134 (343),37 (127),277 (235),89 (09:37),16,,CrossFit Uberseestadt,2:28,--,--,--,--,--,--,130 kg,110 kg,--,--,--
659,59,36,Numi Katrinarson,http://games.crossfit.com/athlete/102177,1,71.26,60 (564),0,7,84 kg,53 (299),211 (341),136 (117),71 (257),93 (09:38),16,Team CrossFit Nordic,CrossFit Nordic,2:15,6:56,1:53,15:45,399,--,--,133 kg,106 kg,193 kg,173 kg,55
660,60,26,Kevin Winkens,http://games.crossfit.com/athlete/120439,1,68.9,61 (570),0,7,81 kg,98 (290),117 (343),297 (114),36 (265),22 (08:48),16,,CrossFit Lost Legion,2:26,--,--,17:40,--,--,--,130 kg,96 kg,200 kg,185 kg,57
661,61,23,Georges Willy,http://games.crossfit.com/athlete/702092,1,70.47,62 (581),0,7,88 kg,374 (266),90 (345),18 (129),40 (264),59 (09:20),16,Team CrossFit La Garde,Unaffiliated,--,--,--,--,--,--,--,--,--,--,--,--
662,62,26,Hubert Kolodziejczak,http://games.crossfit.com/athlete/405717,1,,62 (581),0,7,--,145 (285),21 (424),123 (118),150 (246),142 (09:56),16,,Unaffiliated,--,--,--,--,--,--,--,--,--,--,--,--
663,63,23,Arminas Balevicius,http://games.crossfit.com/athlete/432338,1,68.9,62 (581),0,7,170 lb,38 (304),68 (345),166 (116),265 (236),44 (09:09),16,,CrossFit 82,--,--,--,--,--,--,--,--,--,--,--,--
664,64,21,Manfredi Ottavi,http://games.crossfit.com/athlete/219057,1,70.87,65 (586),0,7,185 lb,149 (284),133 (343),237 (114),42 (263),25 (08:51),16,,CrossFit Monterotondo,2:14,--,1:40,--,--,--,19:00,140 kg,100 kg,247 kg,190 kg,--
665,65,24,Dmitrii Trushkin,http://games.crossfit.com/athlete/91831,1,72.83,66 (615),0,7,220 lb,196 (276),73 (345),45 (126),119 (248),182 (10:09),16,Idol,CrossFit Idol,--,--,--,--,--,0:00,--,--,--,--,--,--
666,66,28,Mike Catris,http://games.crossfit.com/athlete/14019,1,70.0,67 (627),0,7,196 lb,218 (274),79 (345),59 (123),89 (253),182 (10:09),16,Team DC Llanishen,Dragon CrossFit Llanishen,2:40,8:36,1:22,0:00,340,1:02,0:00,155 kg,124 kg,250 kg,200 kg,49
667,67,30,Simon Greenwood,http://games.crossfit.com/athlete/25579,1,69.69,68 (634),0,7,83 kg,105 (289),98 (344),204 (115),158 (245),69 (09:26),16,,CrossFit Oxford Originals,2:19,0:00,1:55,0:00,--,0:57,18:00,136 kg,108 kg,210 kg,183 kg,50
668,68,29,Julian Reinhold,http://games.crossfit.com/athlete/93934,1,70.08,69 (647),0,7,182 lb,149 (284),65 (346),123 (118),139 (247),171 (10:04),16,myleo CrossFit,Myleo CrossFit,2:19,7:14,1:44,--,--,0:58,19:34,130 kg,100 kg,235 kg,200 kg,--
669,69,25,Mateusz Wasilewski,http://games.crossfit.com/athlete/122884,1,72.05,70 (650),0,7,183 lb,145 (285),194 (341),101 (120),158 (245),52 (09:17),16,,CrossFit Zielona Góra,2:23,--,1:39,--,--,0:51,--,135 kg,110 kg,230 kg,180 kg,65
670,70,27,Eiríkur Baldursson,http://games.crossfit.com/athlete/9043,1,71.65,71 (655),0,7,191 lb,38 (304),69 (345),82 (121),92 (253),374 (10:47),16,Team Crossfit Copenhagen 1,CrossFit Nordvest,2:46,8:03,1:59,0:00,397,0:58,18:30,130 kg,127 kg,210 kg,170 kg,63
671,71,21,Joakim Törnvi,http://games.crossfit.com/athlete/37422,1,72.83,72 (661),0,7,89 kg,123 (286),26 (424),20 (128),238 (239),254 (10:28),16,CrossFit Falun Måndagsklubben,CrossFit Falun,--,7:33,1:48,19:00,--,--,200:30,140 kg,115 kg,220 kg,200 kg,33
672,72,28,Sean Hardwick,http://games.crossfit.com/athlete/13712,1,72.0,73 (665),0,7,185 lb,82 (293),174 (342),59 (123),56 (260),294 (10:35),16,CrossFit Central Lancaster,CrossFit Central Lancaster,2:46,7:13,2:14,17:10,--,0:00,18:28,135 kg,110 kg,210 kg,175 kg,52
