,Unnamed: 0,Unnamed: 0.1,Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
5089,382,34,Lindy Barber,http://games.crossfit.com/athlete/6913,35 (357),2015,357.0,35,2,10,2015_10,33,14.0,00:09:11.300,551.3
5090,383,35,Carleen Mathews,http://games.crossfit.com/athlete/16973,36 (347),2015,347.0,36,2,10,2015_10,31,18.0,00:09:03.800,543.8
5091,384,36,Kelley Jackson,http://games.crossfit.com/athlete/12336,37 (345),2015,345.0,37,2,10,2015_10,20,40.0,00:07:37.600,457.6
5092,385,37,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,38 (410),2015,410.0,38,2,10,2015_10,27,26.0,00:08:23,503.0
5093,386,38,Maddy Myers,http://games.crossfit.com/athlete/312216,39 (38),2015,38.0,39,2,10,2015_10,WD,,nan,
5094,387,39,Dani Horan,http://games.crossfit.com/athlete/3200,---,2015,,---,2,10,2015_10,--,,nan,
5095,348,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (790),2015,790.0,1,2,11,2015_11,5,80.0,00:14:33.300,873.3
5096,349,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (750),2015,750.0,2,2,11,2015_11,6,76.0,00:14:34,874.0
5097,350,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (743),2015,743.0,3,2,11,2015_11,9,64.0,00:15:09.400,909.4
5098,351,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (735),2015,735.0,4,2,11,2015_11,1,100.0,00:13:26.600,806.6
5099,352,4,Kara Webb,http://games.crossfit.com/athlete/2942,5 (703),2015,703.0,5,2,11,2015_11,19,42.0,00:15:53.500,953.5
5100,353,5,Chyna Cho,http://games.crossfit.com/athlete/27975,6 (661),2015,661.0,6,2,11,2015_11,10,60.0,00:15:11.500,911.5
5101,354,6,Lindsey Valenzuela,http://games.crossfit.com/athlete/123968,7 (636),2015,636.0,7,2,11,2015_11,21,38.0,00:16:09.600,969.6
5102,355,7,Emily Abbott,http://games.crossfit.com/athlete/180250,8 (623),2015,623.0,8,2,11,2015_11,12,56.0,00:15:18.100,918.1
5103,356,8,Margaux Alvarez,http://games.crossfit.com/athlete/3678,9 (620),2015,620.0,9,2,11,2015_11,4,84.0,00:14:32.600,872.6
5104,357,9,Amanda Goodman,http://games.crossfit.com/athlete/11708,10 (616),2015,616.0,10,2,11,2015_11,25,30.0,00:16:20,980.0
5105,358,10,Stacie Tovar,http://games.crossfit.com/athlete/5512,11 (606),2015,606.0,11,2,11,2015_11,16,48.0,00:15:39.100,939.1
5106,359,11,Sammy Wood,http://games.crossfit.com/athlete/10886,12 (590),2015,590.0,12,2,11,2015_11,30,20.0,00:16:39.200,999.2
5107,360,12,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,13 (586),2015,586.0,13,2,11,2015_11,35,10.0,00:17:09.800,1029.8
5108,361,13,Brooke Ence,http://games.crossfit.com/athlete/62554,14 (582),2015,582.0,14,2,11,2015_11,28,24.0,00:16:28.800,988.8
5109,362,14,Nicole Holcomb,http://games.crossfit.com/athlete/13506,15 (575),2015,575.0,15,2,11,2015_11,31,18.0,00:16:46.400,1006.4
5110,363,15,Brooke Wells,http://games.crossfit.com/athlete/168305,16 (572),2015,572.0,16,2,11,2015_11,26,28.0,00:16:27.300,987.3
5111,364,16,Kristin Holte,http://games.crossfit.com/athlete/120480,17 (566),2015,566.0,17,2,11,2015_11,2,94.0,00:13:53.600,833.6
5112,365,17,Michele Letendre,http://games.crossfit.com/athlete/3407,18 (562),2015,562.0,18,2,11,2015_11,24,32.0,00:16:16.900,976.9
5113,366,18,whitney gelin,http://games.crossfit.com/athlete/110918,19 (560),2015,560.0,19,2,11,2015_11,11,58.0,00:15:17.100,917.1
5114,367,19,Alethea Boon,http://games.crossfit.com/athlete/235218,20 (556),2015,556.0,20,2,11,2015_11,29,22.0,00:16:30.700,990.7
5115,368,20,Kari Pearce,http://games.crossfit.com/athlete/305891,21 (554),2015,554.0,21,2,11,2015_11,15,50.0,00:15:38.400,938.4
5116,369,21,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,22 (552),2015,552.0,22,2,11,2015_11,3,88.0,00:14:17.900,857.9
5117,370,22,Denae Brown,http://games.crossfit.com/athlete/16581,23 (552),2015,552.0,23,2,11,2015_11,8,68.0,00:14:58.500,898.5
5118,371,23,Emily Bridgers,http://games.crossfit.com/athlete/4925,24 (539),2015,539.0,24,2,11,2015_11,23,34.0,00:16:15.600,975.6
5119,372,24,Elisabeth Akinwale,http://games.crossfit.com/athlete/7965,25 (495),2015,495.0,25,2,11,2015_11,33,14.0,00:17:08.400,1028.4
5120,373,25,Cassidy Lance,http://games.crossfit.com/athlete/123582,26 (488),2015,488.0,26,2,11,2015_11,32,16.0,00:16:53.300,1013.3
5121,374,26,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,27 (484),2015,484.0,27,2,11,2015_11,17,46.0,00:15:41.300,941.3
5122,375,27,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,28 (451),2015,451.0,28,2,11,2015_11,13,54.0,00:15:19.100,919.1
5123,376,28,Jenn Jones,http://games.crossfit.com/athlete/3217,29 (441),2015,441.0,29,2,11,2015_11,37,6.0,00:17:25.800,1045.8
5124,377,29,Alex Parker,http://games.crossfit.com/athlete/141620,30 (434),2015,434.0,30,2,11,2015_11,7,72.0,00:14:36.800,876.8
5125,378,30,Rebecca Voigt,http://games.crossfit.com/athlete/8015,31 (428),2015,428.0,31,2,11,2015_11,27,26.0,00:16:28.700,988.7
5126,379,31,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,32 (427),2015,427.0,32,2,11,2015_11,18,44.0,00:15:46.700,946.7
5127,380,32,Regan Huckaby,http://games.crossfit.com/athlete/159681,33 (390),2015,390.0,33,2,11,2015_11,36,8.0,00:17:11.600,1031.6
5128,381,33,Jessica Core,http://games.crossfit.com/athlete/2687,34 (367),2015,367.0,34,2,11,2015_11,34,12.0,00:17:09.600,1029.6
5129,382,34,Lindy Barber,http://games.crossfit.com/athlete/6913,35 (357),2015,357.0,35,2,11,2015_11,20,40.0,00:16:08.500,968.5
5130,383,35,Carleen Mathews,http://games.crossfit.com/athlete/16973,36 (347),2015,347.0,36,2,11,2015_11,22,36.0,00:16:14.900,974.9
5131,384,36,Kelley Jackson,http://games.crossfit.com/athlete/12336,37 (345),2015,345.0,37,2,11,2015_11,14,52.0,00:15:33.300,933.3
5132,385,37,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,38 (410),2015,410.0,38,2,11,2015_11,WD,,nan,
5133,386,38,Maddy Myers,http://games.crossfit.com/athlete/312216,39 (38),2015,38.0,39,2,11,2015_11,WD,,nan,
5134,387,39,Dani Horan,http://games.crossfit.com/athlete/3200,---,2015,,---,2,11,2015_11,--,,nan,
5135,348,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (790),2015,790.0,1,2,12,2015_12,13,54.0,CAP+51,411.0
5136,349,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (750),2015,750.0,2,2,12,2015_12,6,76.0,CAP+50,410.0
5137,350,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (743),2015,743.0,3,2,12,2015_12,13,54.0,CAP+51,411.0
5138,351,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (735),2015,735.0,4,2,12,2015_12,13,54.0,CAP+51,411.0
5139,352,4,Kara Webb,http://games.crossfit.com/athlete/2942,5 (703),2015,703.0,5,2,12,2015_12,6,76.0,CAP+50,410.0
5140,353,5,Chyna Cho,http://games.crossfit.com/athlete/27975,6 (661),2015,661.0,6,2,12,2015_12,4,84.0,CAP+49,409.0
5141,354,6,Lindsey Valenzuela,http://games.crossfit.com/athlete/123968,7 (636),2015,636.0,7,2,12,2015_12,6,76.0,CAP+50,410.0
5142,355,7,Emily Abbott,http://games.crossfit.com/athlete/180250,8 (623),2015,623.0,8,2,12,2015_12,13,54.0,CAP+51,411.0
5143,356,8,Margaux Alvarez,http://games.crossfit.com/athlete/3678,9 (620),2015,620.0,9,2,12,2015_12,1,100.0,CAP+8,368.0
5144,357,9,Amanda Goodman,http://games.crossfit.com/athlete/11708,10 (616),2015,616.0,10,2,12,2015_12,2,94.0,CAP+11,371.0
5145,358,10,Stacie Tovar,http://games.crossfit.com/athlete/5512,11 (606),2015,606.0,11,2,12,2015_12,13,54.0,CAP+51,411.0
5146,359,11,Sammy Wood,http://games.crossfit.com/athlete/10886,12 (590),2015,590.0,12,2,12,2015_12,13,54.0,CAP+51,411.0
5147,360,12,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,13 (586),2015,586.0,13,2,12,2015_12,13,54.0,CAP+51,411.0
5148,361,13,Brooke Ence,http://games.crossfit.com/athlete/62554,14 (582),2015,582.0,14,2,12,2015_12,13,54.0,CAP+51,411.0
5149,362,14,Nicole Holcomb,http://games.crossfit.com/athlete/13506,15 (575),2015,575.0,15,2,12,2015_12,13,54.0,CAP+51,411.0
5150,363,15,Brooke Wells,http://games.crossfit.com/athlete/168305,16 (572),2015,572.0,16,2,12,2015_12,13,54.0,CAP+51,411.0
5151,364,16,Kristin Holte,http://games.crossfit.com/athlete/120480,17 (566),2015,566.0,17,2,12,2015_12,13,54.0,CAP+51,411.0
5152,365,17,Michele Letendre,http://games.crossfit.com/athlete/3407,18 (562),2015,562.0,18,2,12,2015_12,13,54.0,CAP+51,411.0
5153,366,18,whitney gelin,http://games.crossfit.com/athlete/110918,19 (560),2015,560.0,19,2,12,2015_12,13,54.0,CAP+51,411.0
5154,367,19,Alethea Boon,http://games.crossfit.com/athlete/235218,20 (556),2015,556.0,20,2,12,2015_12,4,84.0,CAP+49,409.0
5155,368,20,Kari Pearce,http://games.crossfit.com/athlete/305891,21 (554),2015,554.0,21,2,12,2015_12,3,88.0,CAP+16,376.0
5156,369,21,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,22 (552),2015,552.0,22,2,12,2015_12,13,54.0,CAP+51,411.0
5157,370,22,Denae Brown,http://games.crossfit.com/athlete/16581,23 (552),2015,552.0,23,2,12,2015_12,6,76.0,CAP+50,410.0
5158,371,23,Emily Bridgers,http://games.crossfit.com/athlete/4925,24 (539),2015,539.0,24,2,12,2015_12,13,54.0,CAP+51,411.0
5159,372,24,Elisabeth Akinwale,http://games.crossfit.com/athlete/7965,25 (495),2015,495.0,25,2,12,2015_12,13,54.0,CAP+51,411.0
5160,373,25,Cassidy Lance,http://games.crossfit.com/athlete/123582,26 (488),2015,488.0,26,2,12,2015_12,13,54.0,CAP+51,411.0
5161,374,26,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,27 (484),2015,484.0,27,2,12,2015_12,13,54.0,CAP+51,411.0
5162,375,27,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,28 (451),2015,451.0,28,2,12,2015_12,13,54.0,CAP+51,411.0
5163,376,28,Jenn Jones,http://games.crossfit.com/athlete/3217,29 (441),2015,441.0,29,2,12,2015_12,13,54.0,CAP+51,411.0
5164,377,29,Alex Parker,http://games.crossfit.com/athlete/141620,30 (434),2015,434.0,30,2,12,2015_12,13,54.0,CAP+51,411.0
5165,378,30,Rebecca Voigt,http://games.crossfit.com/athlete/8015,31 (428),2015,428.0,31,2,12,2015_12,6,76.0,CAP+50,410.0
5166,379,31,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,32 (427),2015,427.0,32,2,12,2015_12,13,54.0,CAP+51,411.0
5167,380,32,Regan Huckaby,http://games.crossfit.com/athlete/159681,33 (390),2015,390.0,33,2,12,2015_12,13,54.0,CAP+51,411.0
5168,381,33,Jessica Core,http://games.crossfit.com/athlete/2687,34 (367),2015,367.0,34,2,12,2015_12,6,76.0,CAP+50,410.0
5169,382,34,Lindy Barber,http://games.crossfit.com/athlete/6913,35 (357),2015,357.0,35,2,12,2015_12,13,54.0,CAP+51,411.0
5170,383,35,Carleen Mathews,http://games.crossfit.com/athlete/16973,36 (347),2015,347.0,36,2,12,2015_12,6,76.0,CAP+50,410.0
5171,384,36,Kelley Jackson,http://games.crossfit.com/athlete/12336,37 (345),2015,345.0,37,2,12,2015_12,13,54.0,CAP+51,411.0
5172,385,37,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,38 (410),2015,410.0,38,2,12,2015_12,WD,,nan,
5173,386,38,Maddy Myers,http://games.crossfit.com/athlete/312216,39 (38),2015,38.0,39,2,12,2015_12,WD,,nan,
5174,387,39,Dani Horan,http://games.crossfit.com/athlete/3200,---,2015,,---,2,12,2015_12,--,,nan,
5175,348,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (790),2015,790.0,1,2,13,2015_13,1,100.0,00:04:42.800,282.8
5176,349,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (750),2015,750.0,2,2,13,2015_13,4,84.0,00:05:30.300,330.3
5177,350,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (743),2015,743.0,3,2,13,2015_13,22,36.0,CAP+9,429.0
5178,351,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (735),2015,735.0,4,2,13,2015_13,2,94.0,00:04:51.600,291.6
5179,352,4,Kara Webb,http://games.crossfit.com/athlete/2942,5 (703),2015,703.0,5,2,13,2015_13,32,16.0,CAP+54,474.0
5180,353,5,Chyna Cho,http://games.crossfit.com/athlete/27975,6 (661),2015,661.0,6,2,13,2015_13,12,56.0,CAP+2,422.0
5181,354,6,Lindsey Valenzuela,http://games.crossfit.com/athlete/123968,7 (636),2015,636.0,7,2,13,2015_13,29,22.0,CAP+51,471.0
5182,355,7,Emily Abbott,http://games.crossfit.com/athlete/180250,8 (623),2015,623.0,8,2,13,2015_13,28,24.0,CAP+50,470.0
5183,356,8,Margaux Alvarez,http://games.crossfit.com/athlete/3678,9 (620),2015,620.0,9,2,13,2015_13,35,10.0,CAP+58,478.0
5184,357,9,Amanda Goodman,http://games.crossfit.com/athlete/11708,10 (616),2015,616.0,10,2,13,2015_13,5,80.0,00:05:42.900,342.9
5185,358,10,Stacie Tovar,http://games.crossfit.com/athlete/5512,11 (606),2015,606.0,11,2,13,2015_13,9,64.0,00:06:51.600,411.6
5186,359,11,Sammy Wood,http://games.crossfit.com/athlete/10886,12 (590),2015,590.0,12,2,13,2015_13,11,58.0,CAP+1,421.0
5187,360,12,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,13 (586),2015,586.0,13,2,13,2015_13,7,72.0,00:06:15.900,375.9
5188,361,13,Brooke Ence,http://games.crossfit.com/athlete/62554,14 (582),2015,582.0,14,2,13,2015_13,36,8.0,CAP+59,479.0
5189,362,14,Nicole Holcomb,http://games.crossfit.com/athlete/13506,15 (575),2015,575.0,15,2,13,2015_13,14,52.0,CAP+4,424.0
5190,363,15,Brooke Wells,http://games.crossfit.com/athlete/168305,16 (572),2015,572.0,16,2,13,2015_13,3,88.0,00:05:02.100,302.1
5191,364,16,Kristin Holte,http://games.crossfit.com/athlete/120480,17 (566),2015,566.0,17,2,13,2015_13,19,42.0,CAP+8,428.0
5192,365,17,Michele Letendre,http://games.crossfit.com/athlete/3407,18 (562),2015,562.0,18,2,13,2015_13,16,48.0,CAP+5,425.0
5193,366,18,whitney gelin,http://games.crossfit.com/athlete/110918,19 (560),2015,560.0,19,2,13,2015_13,32,16.0,CAP+54,474.0
5194,367,19,Alethea Boon,http://games.crossfit.com/athlete/235218,20 (556),2015,556.0,20,2,13,2015_13,14,52.0,CAP+4,424.0
5195,368,20,Kari Pearce,http://games.crossfit.com/athlete/305891,21 (554),2015,554.0,21,2,13,2015_13,8,68.0,00:06:48.300,408.3
5196,369,21,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,22 (552),2015,552.0,22,2,13,2015_13,37,6.0,CAP+60,480.0
5197,370,22,Denae Brown,http://games.crossfit.com/athlete/16581,23 (552),2015,552.0,23,2,13,2015_13,19,42.0,CAP+8,428.0
5198,371,23,Emily Bridgers,http://games.crossfit.com/athlete/4925,24 (539),2015,539.0,24,2,13,2015_13,29,22.0,CAP+51,471.0
5199,372,24,Elisabeth Akinwale,http://games.crossfit.com/athlete/7965,25 (495),2015,495.0,25,2,13,2015_13,26,28.0,CAP+40,460.0
5200,373,25,Cassidy Lance,http://games.crossfit.com/athlete/123582,26 (488),2015,488.0,26,2,13,2015_13,24,32.0,CAP+28,448.0
5201,374,26,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,27 (484),2015,484.0,27,2,13,2015_13,6,76.0,00:06:00,360.0
5202,375,27,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,28 (451),2015,451.0,28,2,13,2015_13,18,44.0,CAP+6,426.0
5203,376,28,Jenn Jones,http://games.crossfit.com/athlete/3217,29 (441),2015,441.0,29,2,13,2015_13,19,42.0,CAP+8,428.0
5204,377,29,Alex Parker,http://games.crossfit.com/athlete/141620,30 (434),2015,434.0,30,2,13,2015_13,10,60.0,00:06:52.200,412.2
5205,378,30,Rebecca Voigt,http://games.crossfit.com/athlete/8015,31 (428),2015,428.0,31,2,13,2015_13,23,34.0,CAP+12,432.0
5206,379,31,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,32 (427),2015,427.0,32,2,13,2015_13,27,26.0,CAP+49,469.0
5207,380,32,Regan Huckaby,http://games.crossfit.com/athlete/159681,33 (390),2015,390.0,33,2,13,2015_13,25,30.0,CAP+34,454.0
5208,381,33,Jessica Core,http://games.crossfit.com/athlete/2687,34 (367),2015,367.0,34,2,13,2015_13,12,56.0,CAP+2,422.0
5209,382,34,Lindy Barber,http://games.crossfit.com/athlete/6913,35 (357),2015,357.0,35,2,13,2015_13,31,18.0,CAP+53,473.0
5210,383,35,Carleen Mathews,http://games.crossfit.com/athlete/16973,36 (347),2015,347.0,36,2,13,2015_13,32,16.0,CAP+54,474.0
5211,384,36,Kelley Jackson,http://games.crossfit.com/athlete/12336,37 (345),2015,345.0,37,2,13,2015_13,16,48.0,CAP+5,425.0
5212,385,37,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,38 (410),2015,410.0,38,2,13,2015_13,WD,,nan,
5213,386,38,Maddy Myers,http://games.crossfit.com/athlete/312216,39 (38),2015,38.0,39,2,13,2015_13,WD,,nan,
5214,387,39,Dani Horan,http://games.crossfit.com/athlete/3200,---,2015,,---,2,13,2015_13,--,,nan,
5215,388,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (984),2016,984.0,1,2,1,2016_01,4,84.0,00:38:27.200,2307.2
5216,389,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (973),2016,973.0,2,2,1,2016_01,6,76.0,00:39:28.800,2368.8
5217,390,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (919),2016,919.0,3,2,1,2016_01,11,58.0,00:40:45.600,2445.6
5218,391,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (874),2016,874.0,4,2,1,2016_01,1,100.0,00:36:08.600,2168.6
5219,392,4,Kari Pearce,http://games.crossfit.com/athlete/305891,5 (804),2016,804.0,5,2,1,2016_01,18,44.0,00:42:12.700,2532.7
5220,393,5,Brooke Wells,http://games.crossfit.com/athlete/168305,6 (796),2016,796.0,6,2,1,2016_01,37,6.0,00:47:08.600,2828.6
5221,394,6,Kara Webb,http://games.crossfit.com/athlete/2942,7 (794),2016,794.0,7,2,1,2016_01,21,38.0,00:42:21.400,2541.4
5222,395,7,Kristi Eramo,http://games.crossfit.com/athlete/310687,8 (767),2016,767.0,8,2,1,2016_01,3,88.0,00:37:50.600,2270.6
5223,396,8,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,9 (745),2016,745.0,9,2,1,2016_01,13,54.0,00:41:24.100,2484.1
5224,397,9,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,10 (738),2016,738.0,10,2,1,2016_01,9,64.0,00:40:13.400,2413.4
5225,398,10,Tennil Reed,http://games.crossfit.com/athlete/135797,11 (707),2016,707.0,11,2,1,2016_01,7,72.0,00:39:35.600,2375.6
5226,399,11,Kristin Holte,http://games.crossfit.com/athlete/120480,12 (696),2016,696.0,12,2,1,2016_01,2,94.0,00:36:54.600,2214.6
5227,400,12,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,13 (682),2016,682.0,13,2,1,2016_01,12,56.0,00:40:51.200,2451.2
5228,401,13,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,14 (659),2016,659.0,14,2,1,2016_01,25,30.0,00:43:39.500,2619.5
5229,402,14,Tasia Percevecz,http://games.crossfit.com/athlete/149475,15 (638),2016,638.0,15,2,1,2016_01,24,32.0,00:43:32.800,2612.8
5230,403,15,Michele Letendre,http://games.crossfit.com/athlete/3407,16 (613),2016,613.0,16,2,1,2016_01,33,14.0,00:45:59,2759.0
5231,404,16,Chyna Cho,http://games.crossfit.com/athlete/27975,17 (612),2016,612.0,17,2,1,2016_01,26,28.0,00:43:49.900,2629.9
5232,405,17,Jamie Hagiya,http://games.crossfit.com/athlete/196834,18 (574),2016,574.0,18,2,1,2016_01,39,2.0,00:51:50,3110.0
5233,406,18,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,19 (563),2016,563.0,19,2,1,2016_01,8,68.0,00:40:04.100,2404.1
5234,407,19,Emily  Abbott,http://games.crossfit.com/athlete/180250,20 (562),2016,562.0,20,2,1,2016_01,29,22.0,00:45:06.200,2706.2
5235,408,20,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,21 (561),2016,561.0,21,2,1,2016_01,16,48.0,00:41:58,2518.0
5236,409,21,Margaux Alvarez,http://games.crossfit.com/athlete/3678,22 (542),2016,542.0,22,2,1,2016_01,15,50.0,00:41:53.400,2513.4
5237,410,22,Carleen Mathews,http://games.crossfit.com/athlete/16973,23 (532),2016,532.0,23,2,1,2016_01,27,26.0,00:44:03.500,2643.5
5238,411,23,Christy Adkins,http://games.crossfit.com/athlete/9121,24 (519),2016,519.0,24,2,1,2016_01,10,60.0,00:40:13.500,2413.5
5239,412,24,Lauren Fisher,http://games.crossfit.com/athlete/19117,25 (495),2016,495.0,25,2,1,2016_01,14,52.0,00:41:41.400,2501.4
5240,413,25,Alea Helmick,http://games.crossfit.com/athlete/134076,26 (486),2016,486.0,26,2,1,2016_01,22,36.0,00:42:30.900,2550.9
5241,414,26,Candice Wagner,http://games.crossfit.com/athlete/11460,27 (471),2016,471.0,27,2,1,2016_01,5,80.0,00:39:26.100,2366.1
5242,415,27,Stacie Tovar,http://games.crossfit.com/athlete/5512,28 (454),2016,454.0,28,2,1,2016_01,28,24.0,00:44:39.800,2679.8
5243,416,28,Emily Bridgers,http://games.crossfit.com/athlete/4925,29 (433),2016,433.0,29,2,1,2016_01,19,42.0,00:42:14.100,2534.1
5244,417,29,Whitney Cappellucci,http://games.crossfit.com/athlete/25565,30 (416),2016,416.0,30,2,1,2016_01,35,10.0,00:46:20.400,2780.4
5245,418,30,Alexis Johnson,http://games.crossfit.com/athlete/208293,31 (413),2016,413.0,31,2,1,2016_01,30,20.0,00:45:29.900,2729.9
5246,419,31,Christina Seeley,http://games.crossfit.com/athlete/68808,32 (377),2016,377.0,32,2,1,2016_01,23,34.0,00:43:18.800,2598.8
5247,420,32,Meg Reardon,http://games.crossfit.com/athlete/115892,33 (364),2016,364.0,33,2,1,2016_01,31,18.0,00:45:43.100,2743.1
5248,421,33,Sheila Barden,http://games.crossfit.com/athlete/23856,34 (363),2016,363.0,34,2,1,2016_01,17,46.0,00:42:09.300,2529.3
5249,422,34,Rebecca Voigt,http://games.crossfit.com/athlete/8015,35 (350),2016,350.0,35,2,1,2016_01,34,12.0,00:46:02.200,2762.2
5250,423,35,Jennifer Smith,http://games.crossfit.com/athlete/45491,36 (288),2016,288.0,36,2,1,2016_01,40,0.0,nan,
5251,424,36,Carly Fuhrer,http://games.crossfit.com/athlete/102114,37 (237),2016,237.0,37,2,1,2016_01,38,4.0,00:47:41.100,2861.1
5252,425,37,Justine Beath,http://games.crossfit.com/athlete/60656,38 (224),2016,224.0,38,2,1,2016_01,36,8.0,00:46:37.100,2797.1
5253,426,38,Madeline Sturt,http://games.crossfit.com/athlete/21556,39 (147),2016,147.0,39,2,1,2016_01,32,16.0,00:45:53.300,2753.3
5254,427,39,Alethea Boon,http://games.crossfit.com/athlete/235218,40 (260),2016,260.0,40,2,1,2016_01,20,40.0,00:42:18,2538.0
5255,388,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (984),2016,984.0,1,2,2,2016_02,38,4.0,295 lb,295
5256,389,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (973),2016,973.0,2,2,2,2016_02,3,88.0,390 lb,390
5257,390,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (919),2016,919.0,3,2,2,2016_02,9,64.0,365 lb,365
5258,391,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (874),2016,874.0,4,2,2,2016_02,13,54.0,355 lb,355
5259,392,4,Kari Pearce,http://games.crossfit.com/athlete/305891,5 (804),2016,804.0,5,2,2,2016_02,13,54.0,355 lb,355
5260,393,5,Brooke Wells,http://games.crossfit.com/athlete/168305,6 (796),2016,796.0,6,2,2,2016_02,1,100.0,415 lb,415
5261,394,6,Kara Webb,http://games.crossfit.com/athlete/2942,7 (794),2016,794.0,7,2,2,2016_02,19,42.0,345 lb,345
5262,395,7,Kristi Eramo,http://games.crossfit.com/athlete/310687,8 (767),2016,767.0,8,2,2,2016_02,24,32.0,335 lb,335
5263,396,8,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,9 (745),2016,745.0,9,2,2,2016_02,4,84.0,385 lb,385
5264,397,9,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,10 (738),2016,738.0,10,2,2,2016_02,30,20.0,325 lb,325
5265,398,10,Tennil Reed,http://games.crossfit.com/athlete/135797,11 (707),2016,707.0,11,2,2,2016_02,13,54.0,355 lb,355
5266,399,11,Kristin Holte,http://games.crossfit.com/athlete/120480,12 (696),2016,696.0,12,2,2,2016_02,34,12.0,315 lb,315
5267,400,12,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,13 (682),2016,682.0,13,2,2,2016_02,6,76.0,375 lb,375
5268,401,13,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,14 (659),2016,659.0,14,2,2,2016_02,9,64.0,365 lb,365
5269,402,14,Tasia Percevecz,http://games.crossfit.com/athlete/149475,15 (638),2016,638.0,15,2,2,2016_02,30,20.0,325 lb,325
5270,403,15,Michele Letendre,http://games.crossfit.com/athlete/3407,16 (613),2016,613.0,16,2,2,2016_02,13,54.0,355 lb,355
5271,404,16,Chyna Cho,http://games.crossfit.com/athlete/27975,17 (612),2016,612.0,17,2,2,2016_02,24,32.0,335 lb,335
5272,405,17,Jamie Hagiya,http://games.crossfit.com/athlete/196834,18 (574),2016,574.0,18,2,2,2016_02,19,42.0,345 lb,345
5273,406,18,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,19 (563),2016,563.0,19,2,2,2016_02,34,12.0,315 lb,315
5274,407,19,Emily  Abbott,http://games.crossfit.com/athlete/180250,20 (562),2016,562.0,20,2,2,2016_02,13,54.0,355 lb,355
5275,408,20,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,21 (561),2016,561.0,21,2,2,2016_02,24,32.0,335 lb,335
